Year,Primary MSA City,State,Population,Sheltered Homeless_percentage,Sheltered Homeless - Under 18_percentage,Sheltered Homeless - Age 18 to 24_percentage,Sheltered Homeless - Over 24_percentage,Sheltered Homeless - Female_percentage,Sheltered Homeless - Male_percentage,Sheltered Homeless - Transgender_percentage,Sheltered Homeless - Gender Non-Conforming_percentage,Sheltered Homeless - Hispanic/Latino_percentage,Sheltered Homeless - White_percentage,Sheltered Homeless - Black or African American_percentage,Sheltered Homeless - Asian_percentage,Sheltered Homeless - American Indian or Alaska Native_percentage,Sheltered Homeless - Native Hawaiian or Other Pacific Islander_percentage,Sheltered Homeless - Multiple Races_percentage,Unsheltered Homeless_percentage,Unsheltered Homeless - Under 18_percentage,Unsheltered Homeless - Age 18 to 24_percentage,Unsheltered Homeless - Over 24_percentage,Unsheltered Homeless - Female_percentage,Unsheltered Homeless - Male_percentage,Unsheltered Homeless - Transgender_percentage,Unsheltered Homeless - Gender Non-Conforming_percentage,Unsheltered Homeless - Hispanic/Latino_percentage,Unsheltered Homeless - White_percentage,Unsheltered Homeless - Black or African American_percentage,Unsheltered Homeless - Asian_percentage,Unsheltered Homeless - American Indian or Alaska Native_percentage,Unsheltered Homeless - Native Hawaiian or Other Pacific Islander_percentage,Unsheltered Homeless - Multiple Races_percentage,Overall Homeless_percentage,Overall Homeless - Under 18_percentage,Overall Homeless - Age 18 to 24_percentage,Overall Homeless - Over 24_percentage,Overall Homeless - Female_percentage,Overall Homeless - Male_percentage,Overall Homeless - Transgender_percentage,Overall Homeless - Gender Non-Conforming_percentage,Overall Homeless - Hispanic/Latino_percentage,Overall Homeless - White_percentage,Overall Homeless - Black or African American_percentage,Overall Homeless - Asian_percentage,Overall Homeless - American Indian or Alaska Native_percentage,Overall Homeless - Native Hawaiian or Other Pacific Islander_percentage,Overall Homeless - Multiple Races_percentage
2017,Salt Lake City,UT,1204205,0.156617852,0.036538629,0.010048123,0.110031099,0.056136621,0.099982976,0.000498254,0,0.037535137,0.114349301,0.018435399,0.001909974,0.010214208,0.003404736,0.008304234,0.013369817,0,0.001826931,0.011542885,0.003653863,0.009715954,0,0,0.003072567,0.0113768,0.000664339,0.000166085,0.000664339,8.30E-05,0.000415212,0.169987668,0.036538629,0.011875054,0.121573984,0.059790484,0.10969893,0.000498254,0,0.040607704,0.125726101,0.019099738,0.002076058,0.010878546,0.003487778,0.008719446
2017,Sacramento,CA,2319572,0.069538691,0.015649439,0.005345814,0.048543438,0.029358864,0.039576267,0.00060356,0,0.012329861,0.032204217,0.027720631,0.000431114,0.002069347,0.000905339,0.006208042,0.088464596,0.00030178,0.005087145,0.083075671,0.021038364,0.065399996,0,0.002026236,0.015951219,0.0461292,0.020736584,0.00060356,0.005647594,0.000431114,0.014916545,0.158003287,0.015951219,0.010432959,0.131619109,0.050397228,0.104976263,0.00060356,0.002026236,0.028281079,0.078333417,0.048457215,0.001034674,0.007716941,0.001336453,0.021124587
2017,Milwaukee,WI,1574444,0.048588581,0.009717716,0.004255471,0.034615394,0.017402969,0.031122098,6.35E-05,0,0.003620326,0.014481303,0.031820757,0.000190543,0.000381087,0.000127029,0.001587862,0.008574455,0.000254058,0.001524348,0.00679605,0.002286521,0.006287934,0,0,0.000952717,0.003239239,0.004446014,0,0.000190543,0,0.000698659,0.057163037,0.009971774,0.005779818,0.041411444,0.01968949,0.037410032,6.35E-05,0,0.004573043,0.017720541,0.036266771,0.000190543,0.00057163,0.000127029,0.002286521
2017,Richmond,VA,1269566,0.040092441,0.004410956,0.002914382,0.032767103,0.008821912,0.031270529,0,0,0.000708904,0.013863005,0.025205464,0.000157534,0,0,0.000866438,0.012051362,0,0.000315068,0.011736294,0.002126711,0.009845884,0,7.88E-05,0.000945205,0.005434928,0.006222599,0,0,7.88E-05,0.000315068,0.052143803,0.004410956,0.00322945,0.044503397,0.010948623,0.041116413,0,7.88E-05,0.001654109,0.019297933,0.031428063,0.000157534,0,7.88E-05,0.001181506
2017,Providence,MA,1616614,0.087466767,0.020660467,0.005752765,0.061053535,0.035320738,0.051713025,0.000433004,0,0.022516197,0.056476067,0.023072917,0.000494861,0.001051581,0.000433004,0.005938338,0.007299207,0,0.000618577,0.00668063,0.002041304,0.005257903,0,0,0.000989723,0.004515611,0.001546442,0,0.000185573,0,0.001051581,0.094765974,0.020660467,0.006371342,0.067734165,0.037362042,0.056970928,0.000433004,0,0.02350592,0.060991678,0.024619359,0.000494861,0.001237154,0.000433004,0.006989918
2017,Portland,OR,2454815,0.12888955,0.022038321,0.010754375,0.096096855,0.055401324,0.071980984,0.001344297,0.000162945,0.01397254,0.087664447,0.020001507,0.000814725,0.005051297,0.003951418,0.011406155,0.093937832,0.008391671,0.00676222,0.078783941,0.03022631,0.062570907,0.000529571,0.000611044,0.009858177,0.070188589,0.008676825,0.000570308,0.005377187,0.001873868,0.007251056,0.222827382,0.030429992,0.017516595,0.174880795,0.085627634,0.134551891,0.001873868,0.000773989,0.023830716,0.157853036,0.028678332,0.001385033,0.010428484,0.005825286,0.01865721
2017,Pittsburgh,PA,2329004,0.046886995,0.010691265,0.004594239,0.031601491,0.019493311,0.027264874,0.00012881,0,0.001545725,0.017990523,0.024817476,0.000386431,4.29E-05,0.00012881,0.003520818,0.002275651,0,8.59E-05,0.002189777,0.000515242,0.001717472,0,4.29E-05,8.59E-05,0.001245167,0.000858736,0,0,0,0.000171747,0.049162646,0.010691265,0.004680112,0.033791269,0.020008553,0.028982346,0.00012881,4.29E-05,0.001631599,0.01923569,0.025676212,0.000386431,4.29E-05,0.00012881,0.003692566
2017,Phoenix,AZ,4758748,0.074515398,0.024355146,0.004833204,0.045327048,0.034778055,0.039632273,0.00010507,0,0.020950889,0.043982157,0.022589975,0.000525348,0.003509326,0.000231153,0.003677438,0.043267683,0.000504334,0.002794853,0.039968496,0.010654063,0.032466523,0.000126084,2.10E-05,0.006030998,0.034252707,0.005526664,0.00010507,0.003026006,0.000357237,0,0.117783081,0.02485948,0.007628057,0.085295544,0.045432118,0.072098796,0.000231153,2.10E-05,0.026981887,0.078234863,0.028116639,0.000630418,0.006535332,0.00058839,0.003677438
2017,Philadelphia,PA,6078522,0.155383167,0.044649012,0.013753343,0.096980812,0.066134498,0.088310941,0.000921277,1.65E-05,0.014641717,0.046162538,0.101916222,0.000690957,0.00047709,0.000526444,0.005609916,0.024380927,0.000197416,0.001776748,0.022406763,0.005544111,0.018688754,1.65E-05,0.000131611,0.002944795,0.008998898,0.013292705,0.00036193,0.000213868,0.000164514,0.001349012,0.179764094,0.044846428,0.015530091,0.119387575,0.071678609,0.106999695,0.000937728,0.000148062,0.017586512,0.055161436,0.115208927,0.001052888,0.000690957,0.000690957,0.006958929
2017,Oklahoma City,OK,1381492,0.079624059,0.016865823,0.004705058,0.058053177,0.032573479,0.046905809,0.000144771,0,0.005139371,0.051755638,0.021643267,0.000361928,0.0049946,0,0.000868626,0.019399316,0.000217157,0.001013397,0.018168762,0.004053588,0.0149838,0.000289542,7.24E-05,0.001375325,0.009699658,0.004922215,7.24E-05,0.003474504,7.24E-05,0.001158168,0.099023375,0.01708298,0.005718455,0.07622194,0.036627067,0.061889609,0.000434313,7.24E-05,0.006514696,0.061455296,0.026565481,0.000434313,0.008469104,7.24E-05,0.002026794
2017,New York,NY,19322607,0.428042655,0.153431677,0.043912294,0.230698684,0.210675506,0.21583009,0.001485307,5.18E-05,0.147071252,0.083306564,0.305341821,0.004849242,0.003565771,0.006003331,0.024975926,0.026176592,6.21E-05,0.001661267,0.024453222,0.005537555,0.020473428,0.000165609,0,0.006520859,0.010635211,0.014242385,0.000683138,0.000222537,5.69E-05,0.000336394,0.454219247,0.153493781,0.045573561,0.255151906,0.216213061,0.236303517,0.001650916,5.18E-05,0.153592111,0.093941775,0.319584205,0.00553238,0.003788309,0.006060259,0.025312319
2017,Raleigh,NC,1334235,0.080945261,0.020461163,0.005396351,0.055087747,0.029979726,0.050815636,0.000149899,0,0.004272111,0.017088444,0.058685314,0.000674544,0.000374747,7.49E-05,0.004047263,0.021360555,0.000599595,0.001424037,0.019336923,0.005021604,0.016264001,7.49E-05,0,0.001424037,0.008244425,0.010792701,0,0.000599595,0,0.001723834,0.102305816,0.021060758,0.006820388,0.07442467,0.03500133,0.067079637,0.000224848,0,0.005696148,0.025332869,0.069478015,0.000674544,0.000974341,7.49E-05,0.005771097
2016,Kansas City,KS,2107066,0.076314648,0.020929577,0.004935773,0.050449298,0.032699498,0.043520231,9.49E-05,0,0.00517307,0.03478771,0.034977547,0.000854268,0.001091565,0.000474594,0.004128964,0.011580083,0.00147124,0.001945834,0.00816301,0.003606911,0.007925713,4.75E-05,0,0.001233943,0.006596851,0.003986586,9.49E-05,0.000142378,4.75E-05,0.00071189,0.087894731,0.022400817,0.006881607,0.058612307,0.036306409,0.051445944,0.000142378,0,0.006407013,0.04138456,0.038964133,0.000949187,0.001233943,0.000522053,0.004840855
2016,Fresno,CA,976830,0.046272125,0.011977519,0.006858921,0.027435685,0.019757788,0.026514337,0,0,0.021088623,0.033885118,0.009008732,0.00102372,0.001228463,0.000204744,0.000921348,0.146494272,0.001433207,0.007063665,0.1379974,0.04494129,0.101245867,0.000307116,0,0.061525547,0.103293306,0.01883644,0.002047439,0.007370781,0.002047439,0.012898867,0.192766397,0.013410727,0.013922586,0.165433085,0.064699078,0.127760204,0.000307116,0,0.08261417,0.137178424,0.027845173,0.003071159,0.008599244,0.002252183,0.013820214
2016,Houston,TX,6806503,0.041651344,0.009373389,0.002894291,0.029383664,0.018232564,0.023404089,1.47E-05,0,0.005685739,0.016396085,0.02381546,0.000249761,0.000293837,7.35E-05,0.000822743,0.017571431,0.000117535,0.001101887,0.016352009,0.002908983,0.014603681,5.88E-05,0,0.002629838,0.008227426,0.006802318,0.00016161,0.000661132,8.82E-05,0.001630793,0.059222776,0.009490924,0.003996178,0.045735674,0.021141547,0.03800777,7.35E-05,0,0.008315577,0.024623511,0.030617778,0.000411371,0.000954969,0.00016161,0.002453536
2016,Indianapolis,IN,2006760,0.074199207,0.015397955,0.005282146,0.053519105,0.026560226,0.047539317,9.97E-05,0,0.002192589,0.029799278,0.040712392,0.000597979,0.000498316,0.000298989,0.002292252,0.006478104,0,0.000697642,0.005780462,0.000747474,0.00573063,0,0,0.000298989,0.003388547,0.002391915,9.97E-05,0.000249158,9.97E-05,0.000249158,0.080677311,0.015397955,0.005979788,0.059299567,0.0273077,0.053269948,9.97E-05,0,0.002491578,0.033187825,0.043104307,0.000697642,0.000747474,0.000398653,0.00254141
2016,Jacksonville,FL,1476023,0.102843926,0.021205632,0.005555469,0.076082825,0.042750011,0.060093915,0,0,0.006300715,0.03943028,0.057654928,0.000203249,0.000474247,0.000203249,0.004877973,0.029877583,0,0.00182924,0.028048343,0.008062205,0.02147663,0.000338748,0,0.001287243,0.011246437,0.018224648,0.000135499,0.000135499,0,0.000135499,0.132721509,0.021205632,0.007384709,0.104131169,0.050812216,0.081570545,0.000338748,0,0.007587958,0.050676717,0.075879576,0.000338748,0.000609747,0.000203249,0.005013472
2016,Memphis,TN,1336204,0.115850574,0.027765221,0.007633565,0.080451787,0.039739441,0.075961455,0.000149678,0,0.00067355,0.025145861,0.089881485,7.48E-05,0.000149678,7.48E-05,0.000523872,0.009055504,0,0.000224517,0.008830987,0.000972905,0.007858082,0.000224517,0,7.48E-05,0.001870972,0.006885176,0,0.000149678,0.000149678,0,0.124906077,0.027765221,0.007858082,0.089282774,0.040712346,0.083819537,0.000374194,0,0.000748389,0.027016833,0.096766661,7.48E-05,0.000299355,0.000224517,0.000523872
2016,Las Vegas,NV,2138836,0.115810656,0.011314565,0.010379477,0.094116613,0.032026766,0.083550118,0.000233772,0,0.014680882,0.062089847,0.046053087,0.002244211,0.001402632,0.000654562,0.003366317,0.174440677,0.012576934,0.049419404,0.112444339,0.037730803,0.136709874,0,0,0.023423956,0.096547842,0.050307737,0.006124827,0.004301405,0.004862458,0.012296408,0.290251333,0.0238915,0.059798881,0.206560952,0.069757569,0.220259992,0.000233772,0,0.038104838,0.158637689,0.096360824,0.008369038,0.005704037,0.00551702,0.015662725
2016,Los Angeles,CA,13270694,0.112375434,0.028159793,0.010730411,0.07348523,0.04782719,0.064231758,0.000316487,0,0.037481084,0.062069098,0.042590086,0.001740678,0.001484474,0.001054956,0.003436143,0.285825293,0.008989733,0.019057029,0.257778531,0.085526801,0.196915097,0.003383395,0,0.076650098,0.159479225,0.100379076,0.004008833,0.006751719,0.001763284,0.013443155,0.398200727,0.037149527,0.02978744,0.331263761,0.13335399,0.261146855,0.003699882,0,0.114131183,0.221548323,0.142969162,0.005749511,0.008236193,0.00281824,0.016879298
2016,Denver,CO,2856755,0.172608432,0.041235598,0.014036906,0.117335928,0.068749333,0.102738947,0.001120152,0,0.045331154,0.100988709,0.04795651,0.001820247,0.009171245,0.001225166,0.011446554,0.027898787,0.00140019,0.003710504,0.022788093,0.007491017,0.019952709,0.000455062,0,0.006160836,0.018517514,0.004480608,0.000140019,0.002450333,0.000210029,0.002100285,0.200507219,0.042635788,0.017747409,0.140124022,0.07624035,0.122691655,0.001575214,0,0.05149199,0.119506223,0.052437118,0.001960266,0.011621578,0.001435195,0.013546839
2016,Miami,FL,6055686,0.087190782,0.019254631,0.006192527,0.061743624,0.033340566,0.053817189,3.30E-05,0,0.02434076,0.037204703,0.047921903,0.000313755,0.000115594,3.30E-05,0.0016018,0.042753207,0.000891724,0.0016018,0.040259683,0.008306243,0.034413938,3.30E-05,0,0.008454864,0.022970147,0.018577581,4.95E-05,0.000297241,4.95E-05,0.000809157,0.12994399,0.020146355,0.007794328,0.102003307,0.041646809,0.088231127,6.61E-05,0,0.032795624,0.060174851,0.066499485,0.000363295,0.000412835,8.26E-05,0.002410957
2016,Detroit,MI,4316260,0.072377475,0.015522698,0.007529667,0.04932511,0.027106801,0.045224338,4.63E-05,0,0.001436429,0.014827652,0.055302507,0.000162177,0.000185346,6.95E-05,0.001830288,0.00762234,9.27E-05,0.000532869,0.006996798,0.001946129,0.005560369,0.000115841,0,0.00025485,0.002641175,0.004795819,2.32E-05,4.63E-05,0,0.000115841,0.079999815,0.015615371,0.008062536,0.056321908,0.02905293,0.050784707,0.000162177,0,0.001691279,0.017468827,0.060098326,0.000185346,0.000231682,6.95E-05,0.001946129
2016,Chicago,IL,9533662,0.06407821,0.018523837,0.006587185,0.038967188,0.027827712,0.036019737,0.000230761,0,0.007499741,0.01528269,0.045701222,0.000828643,0.000314674,0.000188805,0.001762177,0.01453796,7.34E-05,0.000346142,0.014118394,0.002559352,0.011936651,4.20E-05,0,0.001930003,0.004206149,0.010017137,4.20E-05,9.44E-05,0,0.000178316,0.078616171,0.018597261,0.006933327,0.053085582,0.030387064,0.047956389,0.000272718,0,0.009429745,0.019488839,0.055718359,0.000870599,0.000409077,0.000188805,0.001940493
2016,Dallas,TX,7194758,0.063740851,0.015414,0.003446954,0.044879897,0.027394945,0.036276411,6.95E-05,0,0.007797344,0.022113322,0.037430029,0.000736647,0.000389172,0.000430869,0.002640812,0.016150647,0.000250182,0.000764445,0.01513602,0.00939573,0.006699322,5.56E-05,0,0.002112649,0.007477666,0.007978031,0.000125091,0.000180687,4.17E-05,0.000347475,0.079891499,0.015664182,0.004211399,0.060015917,0.036790675,0.042975733,0.000125091,0,0.009909993,0.029590988,0.04540806,0.000861739,0.000569859,0.000472566,0.002988287
2016,Columbus,OH,2052192,0.067488812,0.014277417,0.007211801,0.045999595,0.026118414,0.041175485,0.000194914,0,0.002046592,0.018809156,0.042686064,0.000438555,0.000243642,4.87E-05,0.005262665,0.016518922,0,0.001315666,0.015203256,0.00453174,0.011938454,4.87E-05,0,0.000779654,0.007114344,0.008235097,4.87E-05,0.000243642,0,0.000877111,0.084007734,0.014277417,0.008527467,0.06120285,0.030650154,0.053113939,0.000243642,0,0.002826246,0.0259235,0.050921161,0.000487284,0.000487284,4.87E-05,0.006139776
2016,Cleveland,OH,2060997,0.078748295,0.010868526,0.005240182,0.062639587,0.021348891,0.057156803,0.000242601,0,0.004075697,0.022076694,0.055215995,0.000291121,0.000145561,9.70E-05,0.000921884,0.003590495,0,9.70E-05,0.003493455,0.000824844,0.002668611,9.70E-05,0,0.000339641,0.001552647,0.001940808,4.85E-05,0,0,4.85E-05,0.08233879,0.010868526,0.005337223,0.066133041,0.022173734,0.059825415,0.000339641,0,0.004415339,0.023629341,0.057156803,0.000339641,0.000145561,9.70E-05,0.000970404
2016,Cincinnati,OH,2191572,0.048184591,0.008578317,0.003787236,0.035819038,0.015057685,0.033035647,9.13E-05,0,0.000501923,0.01610716,0.030024111,4.56E-05,0.000182517,9.13E-05,0.001733915,0.002737761,0,0.000273776,0.002463985,0.000319405,0.002418355,0,0,4.56E-05,0.001551398,0.000456293,0,0,0,0.00073007,0.050922352,0.008578317,0.004061012,0.038283022,0.01537709,0.035454003,9.13E-05,0,0.000547552,0.017658557,0.030480404,4.56E-05,0.000182517,9.13E-05,0.002463985
2016,Charlotte,NC,2499697,0.074969086,0.018882289,0.004800582,0.051286216,0.035004243,0.039884834,8.00E-05,0,0.00264032,0.01584192,0.05676688,8.00E-05,0.000440053,8.00E-05,0.001760213,0.010881319,0.000480058,0.000600073,0.009801188,0.002160262,0.008681052,4.00E-05,0,0.000440053,0.004760577,0.00536065,0,0.000280034,4.00E-05,0.000440053,0.085850405,0.019362347,0.005400655,0.061087404,0.037164504,0.048565886,0.000120015,0,0.003080373,0.020602497,0.06212753,8.00E-05,0.000720087,0.000120015,0.002200267
2016,Buffalo,NY,1130232,0.080072056,0.021323056,0.006547328,0.052201672,0.034594667,0.045477389,0,0,0.007962967,0.032471209,0.043088499,0.000530864,0.001061729,0.000265432,0.002654322,0.005043212,0,8.85E-05,0.004954735,0.000619342,0.00442387,0,0,0.000442387,0.001415639,0.003362142,0,8.85E-05,8.85E-05,8.85E-05,0.085115268,0.021323056,0.006635806,0.057156407,0.035214009,0.049901259,0,0,0.008405354,0.033886848,0.04645064,0.000530864,0.001150206,0.00035391,0.0027428
2016,Boston,MA,4809061,0.135598197,0.04938594,0.006654106,0.079558151,0.059512657,0.075856804,0.000228735,0,0.049988969,0.048325442,0.054272549,0.000894145,0.000415882,0.000249529,0.031440649,0.004907403,0,0.000291117,0.004616286,0.000935734,0.003950875,2.08E-05,0,0.000603028,0.00305673,0.001081292,6.24E-05,2.08E-05,0,0.000686205,0.1405056,0.04938594,0.006945223,0.084174437,0.060448391,0.07980768,0.000249529,0,0.050591997,0.051382172,0.055353841,0.000956528,0.000436676,0.000249529,0.032126854
2016,Birmingham,AL,1082877,0.095301682,0.016991773,0.008865273,0.069444637,0.039154955,0.055777341,0.000369386,0,0.001385199,0.033521813,0.056054381,9.23E-05,0.002123972,0.00027704,0.003232131,0.018099932,0.000738773,0.002123972,0.015237188,0.00378621,0.014129029,0.000184693,0,0.000184693,0.006279568,0.011173938,0,0.000184693,9.23E-05,0.000369386,0.113401614,0.017730546,0.010989244,0.084681824,0.042941165,0.06990637,0.00055408,0,0.001569892,0.039801381,0.067228319,9.23E-05,0.002308665,0.000369386,0.003601517
2016,Baltimore,MD,2794111,0.101284451,0.023155845,0.005833698,0.072294909,0.035503242,0.06567384,0.000107369,0,0.014745298,0.022905318,0.074943336,0.000107369,0.000608423,0.000250527,0.00246948,0.015711616,0.000214737,0.001037897,0.014458982,0.003328429,0.012275819,0.000107369,0,0.001682109,0.003006323,0.011309501,0.000178948,0.000250527,0.000143158,0.00082316,0.116996068,0.023370582,0.006871595,0.086753891,0.038831671,0.077949659,0.000214737,0,0.016427408,0.025911641,0.086252837,0.000286316,0.000858949,0.000393685,0.003292639
2016,Austin,TX,2062016,0.064112015,0.020368416,0.00552857,0.038215028,0.028612775,0.035305255,0.000193985,0,0.024248114,0.035935706,0.023472175,0.000436466,0.000339474,0.000145489,0.003782706,0.039572923,0.000193985,0.003055262,0.036323675,0.007516915,0.031910519,0.000145489,0,0.007662404,0.027788339,0.00887481,0.000242481,0.001066917,9.70E-05,0.001503383,0.103684937,0.020562401,0.008583833,0.074538704,0.036129691,0.067215773,0.000339474,0,0.031910519,0.063724045,0.032346985,0.000678947,0.001406391,0.000242481,0.005286089
2016,Atlanta,GA,5787965,0.068452384,0.009070546,0.007463763,0.051918075,0.017951042,0.05013852,0.000362822,0,0.003628218,0.006254357,0.059710105,0.000172772,0.000362822,1.73E-05,0.00193505,0.018262032,0.00062198,0.000863861,0.01677619,0.003299951,0.014875695,8.64E-05,0,0.000656535,0.00162406,0.015497675,3.46E-05,0.000328267,0,0.000777475,0.086714415,0.009692526,0.008327625,0.068694265,0.021250992,0.065014215,0.000449208,0,0.004284753,0.007878417,0.07520778,0.000207327,0.000691089,1.73E-05,0.002712525
2016,Milwaukee,WI,1576004,0.076649552,0.023667453,0.007677645,0.045304454,0.032106517,0.044416131,0.000126903,0,0.006027903,0.019987259,0.051142002,0.000253806,0.000507613,0.000253806,0.004505065,0.013134484,0.000444161,0.002157355,0.010532968,0.003236032,0.009835,6.35E-05,0,0.001269032,0.003870549,0.007360387,0.000126903,0.000190355,6.35E-05,0.001522839,0.089784036,0.024111614,0.009835,0.055837422,0.03534255,0.054251131,0.000190355,0,0.007296936,0.023857807,0.05850239,0.00038071,0.000697968,0.000317258,0.006027903
2016,Minneapolis,MN,3538527,0.11575438,0.044114401,0.012151949,0.05948803,0.053638138,0.061833639,0.000282603,0,0.011558482,0.029051636,0.073674724,0.0016391,0.005623809,0.000649988,0.005115123,0.008647666,0.000197822,0.001045633,0.007404211,0.002232567,0.006273797,0.000141302,0,0.001073893,0.003786886,0.002345609,0.000197822,0.001893443,0.000141302,0.000282603,0.124402046,0.044312224,0.013197582,0.066892241,0.055870706,0.068107436,0.000423905,0,0.012632375,0.032838523,0.076020333,0.001836923,0.007517252,0.00079129,0.005397726
2016,Nashville,TN,1841294,0.091891898,0.009992972,0.003475816,0.078423109,0.021669543,0.070168045,5.43E-05,0,0.005485273,0.046760593,0.041058082,0.000651716,5.43E-05,0.000434477,0.00293272,0.036550383,0,0.000977573,0.035572809,0.006680085,0.029815988,5.43E-05,0,0.000706025,0.02357038,0.011893809,0.000108619,0.000108619,5.43E-05,0.000814644,0.12844228,0.009992972,0.00445339,0.113995918,0.028349628,0.099984033,0.000108619,0,0.006191298,0.070330974,0.052951891,0.000760335,0.000162929,0.000488787,0.003747365
2016,Sacramento,CA,2291533,0.067727587,0.01440084,0.006458559,0.046868188,0.028278013,0.039318657,0.000130917,0,0.009949671,0.031114542,0.027972541,0.000480028,0.001396445,0.001265528,0.005498503,0.041369686,0.001221889,0.006545836,0.03360196,0.008858699,0.032510987,0,0,0.006676753,0.028452569,0.010909727,0.000480028,0.000218195,0.000305472,0.001003695,0.109097272,0.015622729,0.013004395,0.080470148,0.037136712,0.071829644,0.000130917,0,0.016626424,0.059567111,0.038882268,0.000960056,0.00161464,0.001571001,0.006502197
2016,New York,NY,19334778,0.416927466,0.153593695,0.042312355,0.221021415,0.205758763,0.210129126,0.001039577,0,0.199567846,0.084154056,0.277225836,0.004551384,0.003217001,0.00614954,0.041629648,0.020657077,0.000170677,0.001106814,0.019379586,0.004277267,0.016266026,0.000113785,0,0.005203059,0.007675289,0.011818082,0.000320666,0.000237913,0.000124129,0.000480999,0.437584543,0.153764372,0.043419169,0.240401002,0.210036029,0.226395152,0.001153362,0,0.204770906,0.091829345,0.289043919,0.00487205,0.003454914,0.006273669,0.042110646
2016,Washington,DC,6149301,0.159546589,0.05434764,0.016749871,0.088449077,0.075667137,0.083554212,0.00032524,0,0.010716665,0.016327059,0.137934377,0.001447319,0.000536646,0.00032524,0.002975948,0.008618866,3.25E-05,0.000634218,0.007952123,0.001886393,0.006439756,0.000292716,0,0.001788821,0.003740263,0.003951669,0.000130096,0.000195144,1.63E-05,0.000585432,0.168165455,0.054380165,0.01738409,0.096401201,0.07755353,0.089993968,0.000617956,0,0.012505486,0.020067321,0.141886045,0.001577415,0.00073179,0.000341502,0.00356138
2016,Virginia Beach,VA,1758763,0.078691671,0.017910315,0.005287807,0.055493549,0.030191674,0.048443139,5.69E-05,0,0.003752638,0.022174676,0.053219223,0.000284291,0.000227433,0.000170574,0.002615475,0.010916764,0.000682298,0.000739156,0.00949531,0.002956623,0.00796014,0,0,0.000398007,0.003752638,0.006481828,0,0.000113716,5.69E-05,0.000511723,0.089608435,0.018592613,0.006026963,0.064988859,0.033148298,0.056403279,5.69E-05,0,0.004150645,0.025927314,0.059701051,0.000284291,0.000341149,0.000227433,0.003127198
2016,Tampa,FL,3048963,0.088095526,0.018301304,0.0050181,0.064776122,0.034798717,0.053231213,6.56E-05,0,0.00852749,0.049885814,0.03391317,0.000557567,0.000459173,9.84E-05,0.00318141,0.062578654,0.001771094,0.002755035,0.058052525,0.01220087,0.050312188,6.56E-05,0,0.005214888,0.039226452,0.019482034,0.000262384,0.00150871,0.000393576,0.001705498,0.15067418,0.020072398,0.007773135,0.122828647,0.046999586,0.103543401,0.000131192,0,0.013742377,0.089112265,0.053395204,0.000819951,0.001967882,0.000491971,0.004886907
2016,St. Louis,MO,2805502,0.055854532,0.018748873,0.007520936,0.029584723,0.02855104,0.027303491,0,0,0.000962395,0.013010149,0.040491862,0.000178221,0.000605952,3.56E-05,0.001532703,0.00520406,0.000142577,0.000570308,0.004491175,0.001069327,0.004134732,0,0,0.000463375,0.002067366,0.002887184,3.56E-05,7.13E-05,0,0.000142577,0.061058591,0.01889145,0.008091244,0.034075898,0.029620367,0.031438224,0,0,0.00142577,0.015077516,0.043379046,0.000213865,0.000677241,3.56E-05,0.00167528
2016,Seattle,WA,3816355,0.20915245,0.057882456,0.020254929,0.131015065,0.087229831,0.121372357,0.000550263,0,0.029504593,0.089011635,0.069411782,0.006157708,0.006183911,0.005188197,0.033199218,0.143330482,0.002227256,0.010586017,0.130517208,0.037103467,0.105702955,0.00052406,0,0.016586507,0.075648099,0.027932412,0.004952369,0.011712747,0.003485001,0.019599854,0.352482932,0.060109712,0.030840946,0.261532274,0.124333297,0.227075311,0.001074324,0,0.0460911,0.164659734,0.097344194,0.011110078,0.017896658,0.008673197,0.052799071
2016,San Francisco,CA,4688198,0.106821427,0.020626262,0.01089971,0.075295455,0.038351623,0.066315459,0.002154346,0,0.02721728,0.041081883,0.047779552,0.00275159,0.002367647,0.002005035,0.01083572,0.164412851,0.005780473,0.036517229,0.12211515,0.03798901,0.124504127,0.001919714,0,0.028603741,0.0691737,0.056482256,0.003412825,0.006249736,0.002239666,0.026854668,0.271234278,0.026406735,0.047416939,0.197410604,0.076340632,0.190819586,0.00407406,0,0.055821021,0.110255582,0.104261808,0.006164415,0.008617383,0.004244701,0.037690388
2016,San Diego,CA,3306089,0.112791882,0.028523128,0.01001183,0.074256924,0.048274562,0.064245094,0.000272225,0,0.03938188,0.07495261,0.027494723,0.001875328,0.001814833,0.001724092,0.004930297,0.149421265,0.008166749,0.019206984,0.122047531,0.041045477,0.10737763,0.000998158,0,0.035298505,0.090318198,0.028039173,0.001663597,0.004053127,0.002147553,0.023199617,0.262213147,0.036689877,0.029218814,0.196304455,0.089320039,0.171622724,0.001270383,0,0.074680385,0.165270808,0.055533895,0.003538925,0.005867961,0.003871644,0.028129914
2016,San Antonio,TX,2426276,0.067758161,0.018629373,0.00342088,0.045707908,0.030416985,0.03676416,0.000577016,0,0.028850799,0.04884028,0.015909155,0.000412154,0.000865524,0.000370939,0.001360109,0.04686194,0.001483755,0.003297234,0.04208095,0.010798442,0.035898636,0.000164862,0,0.020566498,0.03288991,0.011251811,0.000288508,0.000535801,0.000164862,0.001731048,0.114620101,0.020113128,0.006718115,0.087788858,0.041215426,0.072662797,0.000741878,0,0.049417296,0.081730191,0.027160966,0.000700662,0.001401324,0.000535801,0.003091157
